name,type,start_time,duration,"protected_id","data","index","byte_framing_error","header_sync_expected","checksum","checksum_mismatch"
"LIN","header_break",6.3798775,0.000806937,,,,,,,
"LIN","header_sync",6.380763,0.000494563,,,,,,,
"LIN","header_pid",6.381283938,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.381812313,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.382332312,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.382853188,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.383374125,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.383895062,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.41991575,0.0007775,,,,,,,
"LIN","header_sync",6.420801313,0.000494563,,,,,,,
"LIN","header_pid",6.421322188,0.000494562,0x000000000000003D,,,,,,
"LIN","header_break",6.42985525,0.0007775,,,,,,,
"LIN","header_sync",6.43074075,0.000494563,,,,,,,
"LIN","header_pid",6.431261688,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.431907437,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.432535312,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.433111,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.433738875,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.434314438,0.000494562,,0x0000000000000059,0x0000000000000004,,,,
"LIN","data",6.434889875,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.435517938,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.4360935,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.436669313,0.000494563,,,,,,0x00000000000000EF,
"LIN","header_break",6.459785562,0.000806938,,,,,,,
"LIN","header_sync",6.460671125,0.000494563,,,,,,,
"LIN","header_pid",6.461192,0.000494563,0x000000000000003C,,,,,,
"LIN","data",6.461720937,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.462240375,0.000494562,,0x0000000000000003,0x0000000000000001,,,,
"LIN","data",6.46276125,0.000494563,,0x0000000000000022,0x0000000000000002,,,,
"LIN","data",6.463282187,0.000494563,,0x00000000000000F1,0x0000000000000003,,,,
"LIN","data",6.463803125,0.000494563,,0x0000000000000091,0x0000000000000004,,,,
"LIN","data",6.464324063,0.000494563,,0x00000000000000FF,0x0000000000000005,,,,
"LIN","data",6.464844937,0.000494563,,0x00000000000000FF,0x0000000000000006,,,,
"LIN","data",6.465365875,0.000494563,,0x00000000000000FF,0x0000000000000007,,,,
"LIN","checksum",6.465886812,0.000494563,,,,,,0x000000000000000F,
"LIN","header_break",6.469802125,0.000806938,,,,,,,
"LIN","header_sync",6.470687687,0.000494563,,,,,,,
"LIN","header_pid",6.471208563,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.471838313,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.472466062,0.000494563,,0x0000000000000010,0x0000000000000001,,,,
"LIN","data",6.473041562,0.000494563,,0x000000000000000E,0x0000000000000002,,,,
"LIN","data",6.4736695,0.000494563,,0x0000000000000062,0x0000000000000003,,,,
"LIN","data",6.474297313,0.000494563,,0x00000000000000F1,0x0000000000000004,,,,
"LIN","data",6.474872875,0.000494563,,0x0000000000000091,0x0000000000000005,,,,
"LIN","data",6.4754485,0.000494563,,0x0000000000000031,0x0000000000000006,,,,
"LIN","data",6.47602425,0.000494563,,0x0000000000000045,0x0000000000000007,,,,
"LIN","checksum",6.476652188,0.000494563,,,,,,0x000000000000003D,
"LIN","header_break",6.479900625,0.000806937,,,,,,,
"LIN","header_sync",6.480786187,0.000494563,,,,,,,
"LIN","header_pid",6.481307062,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.481838125,0.000494562,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.482358687,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.482879625,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.4834005,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.483921438,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.519922875,0.0007775,,,,,,,
"LIN","header_sync",6.520808438,0.000494562,,,,,,,
"LIN","header_pid",6.521329312,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.521968,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.522596,0.000494563,,0x0000000000000021,0x0000000000000001,,,,
"LIN","data",6.523171562,0.000494563,,0x0000000000000041,0x0000000000000002,,,,
"LIN","data",6.523799375,0.000494563,,0x0000000000000039,0x0000000000000003,,,,
"LIN","data",6.524374938,0.000494563,,0x0000000000000036,0x0000000000000004,,,,
"LIN","data",6.525002938,0.000494563,,0x0000000000000033,0x0000000000000005,,,,
"LIN","data",6.525578562,0.000494563,,0x0000000000000032,0x0000000000000006,,,,
"LIN","data",6.526206437,0.000494563,,0x0000000000000033,0x0000000000000007,,,,
"LIN","checksum",6.526781938,0.000494563,,,,,,0x000000000000004D,
"LIN","header_break",6.529920125,0.000806937,,,,,,,
"LIN","header_sync",6.530805625,0.000494563,,,,,,,
"LIN","header_pid",6.5313265,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.531962375,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.532538062,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.533113625,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.533741563,0.000494562,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.534317063,0.000494562,,0x0000000000000060,0x0000000000000004,,,,
"LIN","data",6.534945063,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.535520688,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.536096438,0.000494562,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.53672425,0.000494563,,,,,,0x00000000000000E8,
"LIN","header_break",6.569811312,0.000806937,,,,,,,
"LIN","header_sync",6.570696812,0.000494563,,,,,,,
"LIN","header_pid",6.57121775,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.571833938,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.57246175,0.000494562,,0x0000000000000022,0x0000000000000001,,,,
"LIN","data",6.573037187,0.000494563,,0x0000000000000031,0x0000000000000002,,,,
"LIN","data",6.573665,0.000494563,,0x0000000000000020,0x0000000000000003,,,,
"LIN","data",6.574240562,0.000494563,,0x0000000000000020,0x0000000000000004,,,,
"LIN","data",6.574816125,0.000494563,,0x00000000000000FF,0x0000000000000005,,,,
"LIN","data",6.575443938,0.000494563,,0x00000000000000FF,0x0000000000000006,,,,
"LIN","data",6.576019438,0.000494563,,0x00000000000000FF,0x0000000000000007,,,,
"LIN","checksum",6.57664725,0.000494563,,,,,,0x0000000000000024,
"LIN","header_break",6.579948875,0.000806937,,,,,,,
"LIN","header_sync",6.580834438,0.000494563,,,,,,,
"LIN","header_pid",6.581355313,0.000494562,0x000000000000001C,,,,,,
"LIN","data",6.581883562,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.582403688,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.582924625,0.000494562,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.5834455,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.583966437,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.619894375,0.0007775,,,,,,,
"LIN","header_sync",6.620779875,0.000494563,,,,,,,
"LIN","header_pid",6.621300813,0.000494562,0x000000000000003D,,,,,,
"LIN","header_break",6.629868375,0.0007775,,,,,,,
"LIN","header_sync",6.630753875,0.000494563,,,,,,,
"LIN","header_pid",6.631274813,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.631900875,0.000494562,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.63247625,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.63305175,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.633627312,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.63425525,0.000494563,,0x0000000000000066,0x0000000000000004,,,,
"LIN","data",6.634830812,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.635458812,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.636034312,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.63661,0.000494563,,,,,,0x00000000000000E2,
"LIN","header_break",6.659832938,0.000806937,,,,,,,
"LIN","header_sync",6.660718437,0.000494563,,,,,,,
"LIN","header_pid",6.661239313,0.000494563,0x000000000000003C,,,,,,
"LIN","data",6.661769375,0.000494562,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.662287688,0.000494563,,0x0000000000000003,0x0000000000000001,,,,
"LIN","data",6.662808625,0.000494563,,0x0000000000000022,0x0000000000000002,,,,
"LIN","data",6.6633295,0.000494563,,0x00000000000000F1,0x0000000000000003,,,,
"LIN","data",6.663850437,0.000494563,,0x000000000000008C,0x0000000000000004,,,,
"LIN","data",6.664371375,0.000494563,,0x00000000000000FF,0x0000000000000005,,,,
"LIN","data",6.664892313,0.000494563,,0x00000000000000FF,0x0000000000000006,,,,
"LIN","data",6.665413187,0.000494563,,0x00000000000000FF,0x0000000000000007,,,,
"LIN","checksum",6.665934125,0.000494563,,,,,,0x0000000000000014,
"LIN","header_break",6.669821062,0.000806938,,,,,,,
"LIN","header_sync",6.670706563,0.000494562,,,,,,,
"LIN","header_pid",6.6712275,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.671825,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.672452938,0.000494563,,0x0000000000000010,0x0000000000000001,,,,
"LIN","data",6.673028438,0.000494563,,0x0000000000000017,0x0000000000000002,,,,
"LIN","data",6.673656313,0.000494562,,0x0000000000000062,0x0000000000000003,,,,
"LIN","data",6.674231938,0.000494563,,0x00000000000000F1,0x0000000000000004,,,,
"LIN","data",6.6748075,0.000494563,,0x000000000000008C,0x0000000000000005,,,,
"LIN","data",6.67548775,0.000494563,,0x0000000000000043,0x0000000000000006,,,,
"LIN","data",6.676115625,0.000494562,,0x0000000000000044,0x0000000000000007,,,,
"LIN","checksum",6.67669125,0.000494563,,,,,,0x0000000000000028,
"LIN","header_break",6.679930438,0.000806937,,,,,,,
"LIN","header_sync",6.680815938,0.000494563,,,,,,,
"LIN","header_pid",6.681336875,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.681867,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.68238525,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.682906125,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.683427062,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.683947938,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.7200345,0.000777437,,,,,,,
"LIN","header_sync",6.72092,0.000494563,,,,,,,
"LIN","header_pid",6.721440875,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.722055625,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.722683375,0.000494563,,0x0000000000000021,0x0000000000000001,,,,
"LIN","data",6.723258875,0.000494563,,0x0000000000000032,0x0000000000000002,,,,
"LIN","data",6.7238345,0.000494563,,0x0000000000000030,0x0000000000000003,,,,
"LIN","data",6.724462375,0.000494563,,0x0000000000000031,0x0000000000000004,,,,
"LIN","data",6.725038063,0.000494562,,0x0000000000000039,0x0000000000000005,,,,
"LIN","data",6.725665875,0.000494563,,0x0000000000000031,0x0000000000000006,,,,
"LIN","data",6.726241313,0.000494563,,0x0000000000000033,0x0000000000000007,,,,
"LIN","checksum",6.726816813,0.000494563,,,,,,0x0000000000000065,
"LIN","header_break",6.729914938,0.000806937,,,,,,,
"LIN","header_sync",6.7308005,0.000494563,,,,,,,
"LIN","header_pid",6.731321375,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.7319445,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.732519875,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.733147687,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.733723125,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.734298687,0.000494563,,0x000000000000006B,0x0000000000000004,,,,
"LIN","data",6.734926375,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.735501812,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.736129625,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.736705,0.000494563,,,,,,0x00000000000000DD,
"LIN","header_break",6.769827562,0.000806938,,,,,,,
"LIN","header_sync",6.770713062,0.000494563,,,,,,,
"LIN","header_pid",6.771234,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.771860313,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.772488125,0.000494563,,0x0000000000000022,0x0000000000000001,,,,
"LIN","data",6.7730635,0.000494563,,0x0000000000000030,0x0000000000000002,,,,
"LIN","data",6.773691312,0.000494563,,0x0000000000000031,0x0000000000000003,,,,
"LIN","data_or_checksum",6.774266875,0.000494562,,0x0000000000000034,0x0000000000000004,,,0x0000000000000034,
"LIN","data",6.774842438,0.000494563,,0x0000000000000034,0x0000000000000005,,,,
"LIN","data",6.775470187,0.000494563,,0x0000000000000030,0x0000000000000006,,,,
"LIN","data",6.7760455,0.000494562,,0x0000000000000032,0x0000000000000007,,,,
"LIN","checksum",6.77667325,0.000494563,,,,,,0x0000000000000069,
"LIN","header_break",6.779919063,0.000806937,,,,,,,
"LIN","header_sync",6.780804625,0.000494563,,,,,,,
"LIN","header_pid",6.7813255,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.78185375,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.782373875,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.782894813,0.000494562,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.783415687,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.783936625,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.81991,0.0007775,,,,,,,
"LIN","header_sync",6.8207955,0.000494563,,,,,,,
"LIN","header_pid",6.821316438,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.821927625,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.822555438,0.000494563,,0x0000000000000023,0x0000000000000001,,,,
"LIN","data",6.823130687,0.000494563,,0x0000000000000030,0x0000000000000002,,,,
"LIN","data",6.823706125,0.000494563,,0x0000000000000030,0x0000000000000003,,,,
"LIN","data",6.82433375,0.000494563,,0x0000000000000030,0x0000000000000004,,,,
"LIN","data",6.82490925,0.000494563,,0x0000000000000035,0x0000000000000005,,,,
"LIN","data",6.825484688,0.000494562,,0x0000000000000031,0x0000000000000006,,,,
"LIN","data",6.826112437,0.000494563,,0x0000000000000039,0x0000000000000007,,,,
"LIN","checksum",6.82668775,0.000494563,,,,,,0x0000000000000064,
"LIN","header_break",6.829889625,0.000806938,,,,,,,
"LIN","header_sync",6.830775125,0.000494563,,,,,,,
"LIN","header_pid",6.831296062,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.831919,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.832494438,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.833069875,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.833645375,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.834273063,0.000494562,,0x000000000000006E,0x0000000000000004,,,,
"LIN","data",6.834848437,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.835423875,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.836051688,0.000494562,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.836627313,0.000494563,,,,,,0x00000000000000DA,
"LIN","header_break",6.869833062,0.000806937,,,,,,,
"LIN","header_sync",6.870718562,0.000494563,,,,,,,
"LIN","header_pid",6.8712395,0.000494563,0x000000000000003D,,,,,,
"LIN","header_break",6.879924063,0.0007775,,,,,,,
"LIN","header_sync",6.880809625,0.000494562,,,,,,,
"LIN","header_pid",6.8813305,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.881859937,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.882378875,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.882899812,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.883420688,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.883941625,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",6.909835437,0.000777437,,,,,,,
"LIN","header_sync",6.910720937,0.000494563,,,,,,,
"LIN","header_pid",6.911241813,0.000494563,0x000000000000003C,,,,,,
"LIN","data",6.911770312,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.912290188,0.000494563,,0x0000000000000003,0x0000000000000001,,,,
"LIN","data",6.912811125,0.000494563,,0x0000000000000022,0x0000000000000002,,,,
"LIN","data",6.913332,0.000494563,,0x00000000000000F1,0x0000000000000003,,,,
"LIN","data",6.913852937,0.000494563,,0x000000000000007C,0x0000000000000004,,,,
"LIN","data",6.914373875,0.000494563,,0x00000000000000FF,0x0000000000000005,,,,
"LIN","data",6.914894813,0.000494563,,0x00000000000000FF,0x0000000000000006,,,,
"LIN","data",6.915415688,0.000494562,,0x00000000000000FF,0x0000000000000007,,,,
"LIN","checksum",6.915936625,0.000494563,,,,,,0x0000000000000024,
"LIN","header_break",6.920094312,0.000806938,,,,,,,
"LIN","header_sync",6.920979812,0.000494563,,,,,,,
"LIN","header_pid",6.92150075,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.922124625,0.000494562,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.922700312,0.000494563,,0x0000000000000010,0x0000000000000001,,,,
"LIN","data",6.923328312,0.000494563,,0x000000000000001A,0x0000000000000002,,,,
"LIN","data",6.923904188,0.000494563,,0x0000000000000062,0x0000000000000003,,,,
"LIN","data",6.92448,0.000494563,,0x00000000000000F1,0x0000000000000004,,,,
"LIN","data",6.925108062,0.000494563,,0x000000000000007C,0x0000000000000005,,,,
"LIN","data",6.925683688,0.000494563,,0x0000000000000043,0x0000000000000006,,,,
"LIN","data",6.926259313,0.000494563,,0x0000000000000041,0x0000000000000007,,,,
"LIN","checksum",6.926887437,0.000494563,,,,,,0x0000000000000038,
"LIN","header_break",6.929984938,0.000806937,,,,,,,
"LIN","header_sync",6.930870438,0.000494563,,,,,,,
"LIN","header_pid",6.931391312,0.000494563,0x000000000000000F,,,,,,
"LIN","data",6.932016062,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",6.932644062,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",6.9332195,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",6.933847437,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",6.934423062,0.000494563,,0x0000000000000071,0x0000000000000004,,,,
"LIN","data",6.934998875,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",6.935626938,0.000494562,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",6.936202687,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",6.936830687,0.000494563,,,,,,0x00000000000000D7,
"LIN","header_break",6.969839813,0.000806937,,,,,,,
"LIN","header_sync",6.970725312,0.000494563,,,,,,,
"LIN","header_pid",6.97124625,0.000494563,0x000000000000003D,,,,,,
"LIN","data",6.971896688,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",6.97252475,0.000494563,,0x0000000000000021,0x0000000000000001,,,,
"LIN","data",6.973100562,0.000494563,,0x000000000000004D,0x0000000000000002,,,,
"LIN","data",6.97367625,0.000494563,,0x000000000000002D,0x0000000000000003,,,,
"LIN","data",6.974304375,0.000494563,,0x0000000000000057,0x0000000000000004,,,,
"LIN","data",6.974879937,0.000494563,,0x0000000000000039,0x0000000000000005,,,,
"LIN","data",6.975508063,0.000494562,,0x0000000000000045,0x0000000000000006,,,,
"LIN","data",6.97608375,0.000494563,,0x0000000000000030,0x0000000000000007,,,,
"LIN","checksum",6.976659563,0.000494563,,,,,,0x0000000000000016,
"LIN","header_break",6.979944375,0.000806937,,,,,,,
"LIN","header_sync",6.980829938,0.000494563,,,,,,,
"LIN","header_pid",6.981350812,0.000494563,0x000000000000001C,,,,,,
"LIN","data",6.98187925,0.000494562,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",6.982399188,0.000494562,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",6.982920125,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",6.983441,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",6.983961938,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",7.019928437,0.000777437,,,,,,,
"LIN","header_sync",7.020813937,0.000494563,,,,,,,
"LIN","header_pid",7.021334813,0.000494563,0x000000000000003D,,,,,,
"LIN","data",7.02193175,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",7.022559875,0.000494563,,0x0000000000000022,0x0000000000000001,,,,
"LIN","data",7.023135687,0.000494563,,0x0000000000000039,0x0000000000000002,,,,
"LIN","data",7.02376375,0.000494563,,0x000000000000002E,0x0000000000000003,,,,
"LIN","data",7.0243395,0.000494563,,0x0000000000000030,0x0000000000000004,,,,
"LIN","data",7.024915125,0.000494563,,0x0000000000000037,0x0000000000000005,,,,
"LIN","data",7.02554325,0.000494563,,0x000000000000002E,0x0000000000000006,,,,
"LIN","data",7.026118875,0.000494563,,0x0000000000000032,0x0000000000000007,,,,
"LIN","checksum",7.02669475,0.000494563,,,,,,0x0000000000000066,
"LIN","header_break",7.02990475,0.000806938,,,,,,,
"LIN","header_sync",7.030790312,0.000494563,,,,,,,
"LIN","header_pid",7.031311188,0.000494563,0x000000000000000F,,,,,,
"LIN","data",7.031929312,0.000494563,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",7.03250525,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",7.033133375,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",7.033709,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",7.034284687,0.000494563,,0x0000000000000073,0x0000000000000004,,,,
"LIN","data",7.034912813,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",7.035488688,0.000494563,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",7.036116875,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",7.036692688,0.000494562,,,,,,0x00000000000000D5,
"LIN","header_break",7.069849063,0.000806937,,,,,,,
"LIN","header_sync",7.070734563,0.000494563,,,,,,,
"LIN","header_pid",7.071255437,0.000494563,0x000000000000003D,,,,,,
"LIN","data",7.071864375,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",7.072492375,0.000494562,,0x0000000000000023,0x0000000000000001,,,,
"LIN","data",7.073068,0.000494563,,0x0000000000000030,0x0000000000000002,,,,
"LIN","data",7.073643625,0.000494563,,0x0000000000000043,0x0000000000000003,,,,
"LIN","data",7.074271687,0.000494563,,0x0000000000000044,0x0000000000000004,,,,
"LIN","data",7.074847437,0.000494563,,0x0000000000000030,0x0000000000000005,,,,
"LIN","data",7.075423188,0.000494563,,0x0000000000000030,0x0000000000000006,,,,
"LIN","data",7.076051125,0.000494563,,0x0000000000000030,0x0000000000000007,,,,
"LIN","checksum",7.07662675,0.000494563,,,,,,0x000000000000004C,
"LIN","header_break",7.079998625,0.000806937,,,,,,,
"LIN","header_sync",7.080884125,0.000494563,,,,,,,
"LIN","header_pid",7.081405,0.000494563,0x000000000000001C,,,,,,
"LIN","data",7.081934312,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",7.082453375,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",7.082974313,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
"LIN","data",7.08349525,0.000494563,,0x00000000000000F8,0x0000000000000003,,,,
"LIN","data_or_checksum",7.084016125,0.000494563,,0x000000000000006D,0x0000000000000004,,,0x000000000000006D,
"LIN","header_break",7.11997075,0.0007775,,,,,,,
"LIN","header_sync",7.12085625,0.000494563,,,,,,,
"LIN","header_pid",7.121377188,0.000494563,0x000000000000003D,,,,,,
"LIN","data",7.122060187,0.000494563,,0x0000000000000048,0x0000000000000000,,,,
"LIN","data",7.12268825,0.000494562,,0x0000000000000024,0x0000000000000001,,,,
"LIN","data",7.123263937,0.000494563,,0x0000000000000035,0x0000000000000002,,,,
"LIN","data",7.123839688,0.000494563,,0x0000000000000031,0x0000000000000003,,,,
"LIN","data",7.124467688,0.000494563,,0x0000000000000039,0x0000000000000004,,,,
"LIN","data",7.125043312,0.000494563,,0x00000000000000FF,0x0000000000000005,,,,
"LIN","data",7.125671375,0.000494563,,0x00000000000000FF,0x0000000000000006,,,,
"LIN","data",7.126247063,0.000494563,,0x00000000000000FF,0x0000000000000007,,,,
"LIN","checksum",7.12682275,0.000494563,,,,,,0x00000000000000F3,
"LIN","header_break",7.129952875,0.000806938,,,,,,,
"LIN","header_sync",7.130838375,0.000494563,,,,,,,
"LIN","header_pid",7.13135925,0.000494563,0x000000000000000F,,,,,,
"LIN","data",7.131951875,0.000494562,,0x0000000000000000,0x0000000000000000,,,,
"LIN","data",7.132527562,0.000494563,,0x0000000000000000,0x0000000000000001,,,,
"LIN","data",7.133155625,0.000494563,,0x0000000000000007,0x0000000000000002,,,,
"LIN","data",7.133731313,0.000494563,,0x0000000000000000,0x0000000000000003,,,,
"LIN","data",7.13430725,0.000494563,,0x0000000000000075,0x0000000000000004,,,,
"LIN","data",7.134935312,0.000494563,,0x0000000000000048,0x0000000000000005,,,,
"LIN","data",7.135510938,0.000494562,,0x000000000000004B,0x0000000000000006,,,,
"LIN","data",7.1360865,0.000494563,,0x000000000000004C,0x0000000000000007,,,,
"LIN","checksum",7.136714562,0.000494563,,,,,,0x00000000000000D3,
"LIN","header_break",7.169858375,0.000806937,,,,,,,
"LIN","header_sync",7.170743938,0.000494563,,,,,,,
"LIN","header_pid",7.171264812,0.000494563,0x000000000000003D,,,,,,
"LIN","header_break",7.1799405,0.0007775,,,,,,,
"LIN","header_sync",7.180826,0.000494563,,,,,,,
"LIN","header_pid",7.181346937,0.000494563,0x000000000000001C,,,,,,
"LIN","data",7.1818755,0.000494563,,0x00000000000000FE,0x0000000000000000,,,,
"LIN","data",7.182395312,0.000494563,,0x00000000000000FC,0x0000000000000001,,,,
"LIN","data",7.18291625,0.000494563,,0x0000000000000001,0x0000000000000002,,,,
