"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3561539,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3571556,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
3611621,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3621546,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
3661547,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3671568,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
3711748,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3721581,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
3761555,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3771577,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
3811636,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3821644,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
3861566,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3871631,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
3911717,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3921570,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
3961575,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
3971596,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4011654,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4021576,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4061582,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4071599,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4111703,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4121586,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4161591,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4171613,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4211710,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4221652,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4261600,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4271646,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4311718,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4321675,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4361609,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4371677,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4411688,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4421612,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4461617,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4471633,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4511739,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4521628,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4561626,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4571670,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4611709,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4621631,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4661634,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4671656,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4711835,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4721671,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4761643,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4771666,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
