"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4032599,00000022,false,Rx,0,4,F8,62,28,02,00,00,00,00
4042612,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4072617,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4092601,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4102598,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4122602,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
4132645,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
4142613,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4152591,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
4162607,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
4172614,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4192595,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4202606,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4232604,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
4242617,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4272654,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4292606,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4302610,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4322604,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
4332608,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
4342618,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4352595,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
4362596,00000034,false,Rx,0,0,00,00,00,00,00,00,00,00
4372616,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4392600,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4402601,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4432605,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
4442618,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4472623,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4492607,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4502605,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4522609,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
4532609,00000022,false,Rx,0,5,F7,52,28,99,02,00,00,00
4542619,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
4552600,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
4562613,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
4572620,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
4592602,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4602612,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
4632607,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
