name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",0.526137063,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.5267125,0.000494563,,,,0x00000000000000F3
"LIN","header_break",0.559872313,0.000806937,,,,
"LIN","header_sync",0.560757813,0.000494563,,,,
"LIN","header_pid",0.561278687,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.569859375,0.000777,,,,
"LIN","header_sync",0.570744875,0.000494562,,,,
"LIN","header_pid",0.571265812,0.000494563,0x000000000000001C,,,
"LIN","data",0.571795938,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.572314187,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.572835125,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.573356,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.573876938,0.000494563,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.60995425,0.000777063,,,,
"LIN","header_sync",0.610839812,0.000494563,,,,
"LIN","header_pid",0.611360688,0.000494562,0x000000000000003D,,,
"LIN","header_break",0.619930813,0.000777063,,,,
"LIN","header_sync",0.620816375,0.000494563,,,,
"LIN","header_pid",0.62133725,0.000494563,0x000000000000000F,,,
"LIN","data",0.622026437,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.622654188,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.623229625,0.000494562,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.623805125,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.624432875,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",0.625008312,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.625583812,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",0.626159313,0.000494562,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.626787125,0.000494563,,,,0x00000000000000F2
"LIN","header_break",0.659879937,0.000806938,,,,
"LIN","header_sync",0.660765438,0.000494562,,,,
"LIN","header_pid",0.661286375,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.669865938,0.000777063,,,,
"LIN","header_sync",0.6707515,0.000494563,,,,
"LIN","header_pid",0.671272375,0.000494563,0x000000000000001C,,,
"LIN","data",0.671802875,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.672320812,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.672841687,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.673362563,0.000494562,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.673883563,0.000494563,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.710084,0.000777,,,,
"LIN","header_sync",0.7109695,0.000494563,,,,
"LIN","header_pid",0.711490375,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.719981375,0.000777125,,,,
"LIN","header_sync",0.720866937,0.000494563,,,,
"LIN","header_pid",0.721387875,0.000494563,0x000000000000000F,,,
"LIN","data",0.721998125,0.000494562,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.722625938,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.723201375,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.72377675,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.724352187,0.000494562,,0x0000000000000085,0x0000000000000004,
"LIN","data",0.724979938,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.7255555,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",0.726131,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.726758812,0.000494563,,,,0x00000000000000F2
"LIN","header_break",0.759888875,0.000806938,,,,
"LIN","header_sync",0.760774375,0.000494563,,,,
"LIN","header_pid",0.761295313,0.000494562,0x000000000000003D,,,
"LIN","header_break",0.769879,0.000777062,,,,
"LIN","header_sync",0.7707645,0.000494563,,,,
"LIN","header_pid",0.771285438,0.000494562,0x000000000000001C,,,
"LIN","data",0.771816375,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.772337063,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.772858,0.000494562,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.773378875,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.773899812,0.000494563,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.80997225,0.000777063,,,,
"LIN","header_sync",0.81085775,0.000494562,,,,
"LIN","header_pid",0.811378687,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.81999875,0.000777125,,,,
"LIN","header_sync",0.82088425,0.000494563,,,,
"LIN","header_pid",0.821405188,0.000494563,0x000000000000000F,,,
"LIN","data",0.822011313,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.82269125,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.823266625,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.82389425,0.000494562,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.824469563,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",0.825044812,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.825620187,0.000494562,,0x000000000000004C,0x0000000000000006,
"LIN","data",0.826195625,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.826823312,0.000494563,,,,0x00000000000000F2
"LIN","header_break",0.859897937,0.000806938,,,,
"LIN","header_sync",0.8607835,0.000494563,,,,
"LIN","header_pid",0.861304375,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.869962187,0.000777,,,,
"LIN","header_sync",0.87084775,0.000494563,,,,
"LIN","header_pid",0.871368625,0.000494563,0x000000000000001C,,,
"LIN","data",0.87189825,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.872417,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.872937938,0.000494562,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.873458813,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.87397975,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.910049875,0.000777062,,,,
"LIN","header_sync",0.910935375,0.000494563,,,,
"LIN","header_pid",0.911456313,0.000494562,0x000000000000003D,,,
"LIN","header_break",0.91997275,0.000777062,,,,
"LIN","header_sync",0.92085825,0.000494563,,,,
"LIN","header_pid",0.921379188,0.000494563,0x000000000000000F,,,
"LIN","data",0.922018,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.92259325,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.923273125,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.9238485,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.924476125,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",0.925051312,0.000494562,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.925626562,0.000494563,,0x000000000000004C,0x0000000000000006,
